Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Draw-Integration_Suite,Chrome 85.0.4183.102,,,2020-09-16 11:08:20,2020-09-16 11:11:51,3m - 30.317s,FAILED
,,,,,,,
Test Cases/WEB-UI-TESTS/Draw/FDR-Draw-Reject-Vouchers-Receipts,Chrome 85.0.4183.102,,,2020-09-16 11:08:21,2020-09-16 11:11:51,3m - 30.016s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-16 11:08:21,2020-09-16 11:08:21,0.005s,PASSED
Start listener action : beforeTestCase,Chrome 85.0.4183.102,,,2020-09-16 11:08:21,2020-09-16 11:08:21,0.002s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-16 11:08:21,2020-09-16 11:08:43,22.012s,PASSED
Start listener action : executeRows,Chrome 85.0.4183.102,,,2020-09-16 11:08:43,2020-09-16 11:08:43,0.017s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 2)",Chrome 85.0.4183.102,,,2020-09-16 11:08:43,2020-09-16 11:08:46,3.137s,PASSED
"drawDate = ""10/21/2020""",Chrome 85.0.4183.102,,,2020-09-16 11:08:46,2020-09-16 11:08:46,0.000s,PASSED
Uifunctions.clickOnReconcileButton(drawDate),Chrome 85.0.4183.102,,,2020-09-16 11:08:46,2020-09-16 11:08:59,12.944s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 2)",Chrome 85.0.4183.102,,,2020-09-16 11:08:59,2020-09-16 11:09:02,3.299s,PASSED
"click(findTestObject(""FDR-Draw/RejectVocuherReceipts/thumbsUpButtonVoucher""))",Chrome 85.0.4183.102,,,2020-09-16 11:09:02,2020-09-16 11:09:03,0.397s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 2)",Chrome 85.0.4183.102,,,2020-09-16 11:09:03,2020-09-16 11:09:06,3.212s,PASSED
"rejectVoucherNum = getText(findTestObject(""FDR-Draw/RejectVocuherReceipts/voucherNum1""))",Chrome 85.0.4183.102,,,2020-09-16 11:09:06,2020-09-16 11:09:06,0.280s,PASSED
"click(findTestObject(""FDR-Draw/RejectVocuherReceipts/thubmsDownVoucher1""))",Chrome 85.0.4183.102,,,2020-09-16 11:09:06,2020-09-16 11:09:07,0.708s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 4)",Chrome 85.0.4183.102,,,2020-09-16 11:09:07,2020-09-16 11:09:12,5.106s,PASSED
"click(findTestObject(""FDR-Draw/RejectVocuherReceipts/spanOverdrawnFund(s)""))",Chrome 85.0.4183.102,,,2020-09-16 11:09:12,2020-09-16 11:09:12,0.392s,PASSED
"waitForElementPresent(findTestObject(""FDR-Draw/reconcileButton""), 2)",Chrome 85.0.4183.102,,,2020-09-16 11:09:12,2020-09-16 11:09:16,3.088s,PASSED
"click(findTestObject(""FDR-Draw/RejectVocuherReceipts/overFundInput1""))",Chrome 85.0.4183.102,,,2020-09-16 11:09:16,2020-09-16 11:09:16,0.354s,PASSED
"waitForElementPresent(findTestObject(""FDR-Draw/reconcileButton""), 2)",Chrome 85.0.4183.102,,,2020-09-16 11:09:16,2020-09-16 11:09:19,3.229s,PASSED
"sendKeys(findTestObject(""FDR-Draw/RejectVocuherReceipts/overFundInput1""), ""Federal"")",Chrome 85.0.4183.102,,,2020-09-16 11:09:19,2020-09-16 11:09:19,0.385s,PASSED
"waitForElementPresent(findTestObject(""FDR-Draw/reconcileButton""), 2)",Chrome 85.0.4183.102,,,2020-09-16 11:09:19,2020-09-16 11:09:23,3.060s,PASSED
"sendKeys(findTestObject(""FDR-Draw/RejectVocuherReceipts/overFundInput1""), Keys.chord(UP, ENTER))",Chrome 85.0.4183.102,,,2020-09-16 11:09:23,2020-09-16 11:09:23,0.349s,PASSED
"waitForElementPresent(findTestObject(""FDR-Draw/reconcileButton""), 2)",Chrome 85.0.4183.102,,,2020-09-16 11:09:23,2020-09-16 11:09:26,3.112s,PASSED
"click(findTestObject(""FDR-Draw/RejectVocuherReceipts/addFundButton""))",Chrome 85.0.4183.102,,,2020-09-16 11:09:26,2020-09-16 11:09:26,0.376s,PASSED
"waitForElementPresent(findTestObject(""FDR-Draw/reconcileButton""), 4)",Chrome 85.0.4183.102,,,2020-09-16 11:09:26,2020-09-16 11:09:31,5.067s,PASSED
"click(findTestObject(""FDR-Draw/RejectVocuherReceipts/overFundInput2""))",Chrome 85.0.4183.102,,,2020-09-16 11:09:31,2020-09-16 11:09:32,0.356s,PASSED
