Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Voucher-Integration_Suite,Chrome 85.0.4183.102,,,2020-09-21 14:59:28,2020-09-21 15:01:39,2m - 10.395s,PASSED
,,,,,,,
Test Cases/WEB-UI-TESTS/Voucher/FDR-Create-Simple-Voucher,Chrome 85.0.4183.102,,,2020-09-21 14:59:29,2020-09-21 15:01:39,2m - 10.047s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-21 14:59:29,2020-09-21 14:59:29,0.003s,PASSED
Start listener action : beforeTestCase,Chrome 85.0.4183.102,,,2020-09-21 14:59:29,2020-09-21 14:59:29,0.002s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-21 14:59:29,2020-09-21 14:59:46,17.301s,PASSED
Start listener action : executeRows,Chrome 85.0.4183.102,,,2020-09-21 14:59:46,2020-09-21 14:59:46,0.032s,PASSED
Start setup action : setupTestCase,Chrome 85.0.4183.102,,,2020-09-21 14:59:46,2020-09-21 14:59:46,0.126s,PASSED
"voucherHeaderData = [""drawDate"":drawDate, ""payDate"":payDate, ""programType"":programType, ""invoiceType"":invoiceType, ""fundCode"":fundCode, ""supplier"":supplier, ... ]",Chrome 85.0.4183.102,,,2020-09-21 14:59:46,2020-09-21 14:59:46,0.001s,PASSED
Uifunctions.createVoucherHeader(voucherHeaderData),Chrome 85.0.4183.102,,,2020-09-21 14:59:46,2020-09-21 15:00:24,37.493s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 4)",Chrome 85.0.4183.102,,,2020-09-21 15:00:24,2020-09-21 15:00:29,5.040s,PASSED
Uifunctions.createInvoiceLine(1),Chrome 85.0.4183.102,,,2020-09-21 15:00:29,2020-09-21 15:00:37,8.719s,PASSED
"waitForElementClickable(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceLineExpandButton""), 5)",Chrome 85.0.4183.102,,,2020-09-21 15:00:37,2020-09-21 15:00:38,0.259s,PASSED
"click(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceLineExpandButton""))",Chrome 85.0.4183.102,,,2020-09-21 15:00:38,2020-09-21 15:00:38,0.320s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 4)",Chrome 85.0.4183.102,,,2020-09-21 15:00:38,2020-09-21 15:00:43,5.050s,PASSED
"click(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceAddlineButton""))",Chrome 85.0.4183.102,,,2020-09-21 15:00:43,2020-09-21 15:00:44,0.503s,PASSED
"Uifunctions.createDistributionLines(1, ""Voucher/FDR-DL"")",Chrome 85.0.4183.102,,,2020-09-21 15:00:44,2020-09-21 15:01:38,54.483s,PASSED
Start tear down : tearDownTestCase,Chrome 85.0.4183.102,,,2020-09-21 15:01:38,2020-09-21 15:01:38,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 85.0.4183.102,,,2020-09-21 15:01:38,2020-09-21 15:01:38,0.001s,PASSED
Start listener action : afterTestCase,Chrome 85.0.4183.102,,,2020-09-21 15:01:38,2020-09-21 15:01:38,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 85.0.4183.102,,,2020-09-21 15:01:38,2020-09-21 15:01:39,0.644s,PASSED
Start listener action : addFailedTCToList,Chrome 85.0.4183.102,,,2020-09-21 15:01:39,2020-09-21 15:01:39,0.001s,PASSED
