Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Draw-Integration_Suite,Chrome 85.0.4183.102,,,2020-09-17 13:23:43,2020-09-17 13:27:35,3m - 52.295s,FAILED
,,,,,,,
Test Cases/WEB-UI-TESTS/Draw/FDR-Draw-Voucher-Date-Validation,Chrome 85.0.4183.102,,,2020-09-17 13:23:43,2020-09-17 13:26:17,2m - 34.046s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-17 13:23:43,2020-09-17 13:23:43,0.005s,PASSED
Start listener action : beforeTestCase,Chrome 85.0.4183.102,,,2020-09-17 13:23:43,2020-09-17 13:23:43,0.002s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-17 13:23:43,2020-09-17 13:24:04,20.739s,PASSED
Start listener action : executeRows,Chrome 85.0.4183.102,,,2020-09-17 13:24:04,2020-09-17 13:24:04,0.031s,PASSED
"voucherHeaderData = [""drawDate"":drawDate, ""payDate"":payDate, ""programType"":programType, ""invoiceType"":invoiceType, ""fundCode"":fundCode, ""supplier"":supplier, ... ]",Chrome 85.0.4183.102,,,2020-09-17 13:24:04,2020-09-17 13:24:04,0.003s,PASSED
Uifunctions.createVoucherHeader(voucherHeaderData),Chrome 85.0.4183.102,,,2020-09-17 13:24:04,2020-09-17 13:24:43,38.373s,PASSED
"waitForElementPresent(findTestObject(""FDR-VoucherEntry/VoucherHeader/reviewButton""), 5)",Chrome 85.0.4183.102,,,2020-09-17 13:24:43,2020-09-17 13:24:43,0.271s,PASSED
"voucherDrawDate = getText(findTestObject(""FDR-VoucherEntry/VoucherHeader/drawDate""))",Chrome 85.0.4183.102,,,2020-09-17 13:24:43,2020-09-17 13:24:43,0.290s,PASSED
Uifunctions.createInvoiceLine(1),Chrome 85.0.4183.102,,,2020-09-17 13:24:43,2020-09-17 13:24:52,8.869s,PASSED
"waitForElementClickable(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceLineExpandButton""), 5)",Chrome 85.0.4183.102,,,2020-09-17 13:24:52,2020-09-17 13:24:52,0.284s,PASSED
"click(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceLineExpandButton""))",Chrome 85.0.4183.102,,,2020-09-17 13:24:52,2020-09-17 13:24:53,0.352s,PASSED
"waitForElementClickable(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceAddlineButton""), 5)",Chrome 85.0.4183.102,,,2020-09-17 13:24:53,2020-09-17 13:24:53,0.502s,PASSED
"click(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceAddlineButton""))",Chrome 85.0.4183.102,,,2020-09-17 13:24:53,2020-09-17 13:24:54,0.707s,PASSED
"Uifunctions.createDistributionLines(1, ""Voucher/FDR-DL"")",Chrome 85.0.4183.102,,,2020-09-17 13:24:54,2020-09-17 13:25:50,55.901s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 4)",Chrome 85.0.4183.102,,,2020-09-17 13:25:50,2020-09-17 13:25:55,5.076s,PASSED
"click(findTestObject(""FDR-VoucherEntry/VoucherHeader/reviewButton""))",Chrome 85.0.4183.102,,,2020-09-17 13:25:55,2020-09-17 13:25:55,0.339s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 4)",Chrome 85.0.4183.102,,,2020-09-17 13:25:55,2020-09-17 13:26:00,5.278s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/DrawDateValidation/changeDrawTextMsg""), 3)",Chrome 85.0.4183.102,,,2020-09-17 13:26:00,2020-09-17 13:26:05,4.678s,FAILED
"verifyElementPresent(findTestObject(""FDR-Draw/DrawDateValidation/changeDrawDate""), 2)",Chrome 85.0.4183.102,,,2020-09-17 13:26:05,2020-09-17 13:26:08,3.394s,FAILED
"click(findTestObject(""FDR-Draw/DrawDateValidation/changeDrawDate""))",Chrome 85.0.4183.102,,,2020-09-17 13:26:08,2020-09-17 13:26:13,4.436s,FAILED
"verifyElementPresent(findTestObject(""FDR-Draw/DrawDateValidation/editVoucher""), 2)",Chrome 85.0.4183.102,,,2020-09-17 13:26:13,2020-09-17 13:26:16,3.574s,FAILED
Start listener action : sampleAfterTestCase,Chrome 85.0.4183.102,,,2020-09-17 13:26:16,2020-09-17 13:26:16,0.002s,PASSED
Start listener action : afterTestCase,Chrome 85.0.4183.102,,,2020-09-17 13:26:16,2020-09-17 13:26:16,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 85.0.4183.102,,,2020-09-17 13:26:16,2020-09-17 13:26:17,0.709s,PASSED
Start listener action : addFailedTCToList,Chrome 85.0.4183.102,,,2020-09-17 13:26:17,2020-09-17 13:26:17,0.002s,PASSED
,,,,,,,
Test Cases/WEB-UI-TESTS/Draw/FDR-Draw-Receipts-Date-Validation,Chrome 85.0.4183.102,,,2020-09-17 13:26:17,2020-09-17 13:27:35,1m - 17.518s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-17 13:26:17,2020-09-17 13:26:17,0.002s,PASSED
Start listener action : beforeTestCase,Chrome 85.0.4183.102,,,2020-09-17 13:26:17,2020-09-17 13:26:17,0.001s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-17 13:26:17,2020-09-17 13:26:33,15.903s,PASSED
Start listener action : executeRows,Chrome 85.0.4183.102,,,2020-09-17 13:26:33,2020-09-17 13:26:33,0.004s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 3)",Chrome 85.0.4183.102,,,2020-09-17 13:26:34,2020-09-17 13:26:38,4.268s,PASSED
newDepositId = RandomStringUtils.randomNumeric(7),Chrome 85.0.4183.102,,,2020-09-17 13:26:38,2020-09-17 13:26:38,0.001s,PASSED
"editors.createReceipt(Drawdate, Paydate, newDepositId, Receiptnotes, Remittance, Controller)",Chrome 85.0.4183.102,,,2020-09-17 13:26:38,2020-09-17 13:26:53,14.868s,PASSED
"editors.createReceiptline(ReceiptID, SupplierID, DepositDate)",Chrome 85.0.4183.102,,,2020-09-17 13:26:53,2020-09-17 13:27:03,9.864s,PASSED
