Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Draw-Integration_Suite,Chrome 85.0.4183.102,,,2020-09-17 23:36:50,2020-09-17 23:40:17,3m - 26.622s,PASSED
,,,,,,,
Test Cases/WEB-UI-TESTS/Draw/FDR-Draw-Voucher-Date-Validation,Chrome 85.0.4183.102,,,2020-09-17 23:36:51,2020-09-17 23:39:00,2m - 9.635s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-17 23:36:51,2020-09-17 23:36:51,0.004s,PASSED
Start listener action : beforeTestCase,Chrome 85.0.4183.102,,,2020-09-17 23:36:51,2020-09-17 23:36:51,0.002s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-17 23:36:51,2020-09-17 23:37:08,17.795s,PASSED
Start listener action : executeRows,Chrome 85.0.4183.102,,,2020-09-17 23:37:08,2020-09-17 23:37:08,0.024s,PASSED
"voucherHeaderData = [""drawDate"":drawDate, ""payDate"":payDate, ""programType"":programType, ""invoiceType"":invoiceType, ""fundCode"":fundCode, ""supplier"":supplier, ... ]",Chrome 85.0.4183.102,,,2020-09-17 23:37:08,2020-09-17 23:37:08,0.000s,PASSED
Uifunctions.createVoucherHeader(voucherHeaderData),Chrome 85.0.4183.102,,,2020-09-17 23:37:08,2020-09-17 23:37:47,38.064s,PASSED
"waitForElementPresent(findTestObject(""FDR-VoucherEntry/VoucherHeader/reviewButton""), 5)",Chrome 85.0.4183.102,,,2020-09-17 23:37:47,2020-09-17 23:37:47,0.274s,PASSED
"voucherDrawDate = getText(findTestObject(""FDR-VoucherEntry/VoucherHeader/drawDate""))",Chrome 85.0.4183.102,,,2020-09-17 23:37:47,2020-09-17 23:37:47,0.309s,PASSED
Uifunctions.createInvoiceLine(1),Chrome 85.0.4183.102,,,2020-09-17 23:37:47,2020-09-17 23:37:56,9.023s,PASSED
"waitForElementClickable(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceLineExpandButton""), 5)",Chrome 85.0.4183.102,,,2020-09-17 23:37:56,2020-09-17 23:37:56,0.284s,PASSED
"click(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceLineExpandButton""))",Chrome 85.0.4183.102,,,2020-09-17 23:37:56,2020-09-17 23:37:57,0.324s,PASSED
"waitForElementClickable(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceAddlineButton""), 5)",Chrome 85.0.4183.102,,,2020-09-17 23:37:57,2020-09-17 23:37:58,1.011s,PASSED
"click(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceAddlineButton""))",Chrome 85.0.4183.102,,,2020-09-17 23:37:58,2020-09-17 23:37:58,0.500s,PASSED
"Uifunctions.createDistributionLines(1, ""Voucher/FDR-DL"")",Chrome 85.0.4183.102,,,2020-09-17 23:37:58,2020-09-17 23:38:54,56.110s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 4)",Chrome 85.0.4183.102,,,2020-09-17 23:38:54,2020-09-17 23:38:59,5.095s,PASSED
Start listener action : sampleAfterTestCase,Chrome 85.0.4183.102,,,2020-09-17 23:38:59,2020-09-17 23:38:59,0.002s,PASSED
Start listener action : afterTestCase,Chrome 85.0.4183.102,,,2020-09-17 23:38:59,2020-09-17 23:38:59,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 85.0.4183.102,,,2020-09-17 23:38:59,2020-09-17 23:39:00,0.670s,PASSED
Start listener action : addFailedTCToList,Chrome 85.0.4183.102,,,2020-09-17 23:39:00,2020-09-17 23:39:00,0.001s,PASSED
,,,,,,,
Test Cases/WEB-UI-TESTS/Draw/FDR-Draw-Receipts-Date-Validation,Chrome 85.0.4183.102,,,2020-09-17 23:39:01,2020-09-17 23:40:17,1m - 16.164s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-17 23:39:01,2020-09-17 23:39:01,0.012s,PASSED
Start listener action : beforeTestCase,Chrome 85.0.4183.102,,,2020-09-17 23:39:01,2020-09-17 23:39:01,0.005s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-17 23:39:01,2020-09-17 23:39:16,15.236s,PASSED
Start listener action : executeRows,Chrome 85.0.4183.102,,,2020-09-17 23:39:16,2020-09-17 23:39:16,0.002s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 3)",Chrome 85.0.4183.102,,,2020-09-17 23:39:16,2020-09-17 23:39:20,4.147s,PASSED
newDepositId = RandomStringUtils.randomNumeric(7),Chrome 85.0.4183.102,,,2020-09-17 23:39:20,2020-09-17 23:39:20,0.001s,PASSED
"editors.createReceipt(Drawdate, Paydate, newDepositId, Receiptnotes, Remittance, Controller)",Chrome 85.0.4183.102,,,2020-09-17 23:39:20,2020-09-17 23:39:35,14.805s,PASSED
"editors.createReceiptline(ReceiptID, SupplierID, DepositDate)",Chrome 85.0.4183.102,,,2020-09-17 23:39:35,2020-09-17 23:39:45,9.706s,PASSED
d = Date().plus(1),Chrome 85.0.4183.102,,,2020-09-17 23:39:45,2020-09-17 23:39:45,0.000s,PASSED
dd = Date().plus(2),Chrome 85.0.4183.102,,,2020-09-17 23:39:45,2020-09-17 23:39:45,0.001s,PASSED
"servicedatefrom = d.format(""MM/dd/yyyy"")",Chrome 85.0.4183.102,,,2020-09-17 23:39:45,2020-09-17 23:39:45,0.000s,PASSED
