Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Voucher-Integration_Suite,Chrome 85.0.4183.102,,,2020-09-21 15:30:53,2020-09-21 16:20:31,49m - 37.372s,ERROR
,,,,,,,
Test Cases/WEB-UI-TESTS/Voucher/FDR-Validate-Pagination,Chrome 85.0.4183.102,,,2020-09-21 15:30:54,2020-09-21 15:31:44,50.225s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-21 15:30:54,2020-09-21 15:30:54,0.022s,PASSED
Start listener action : beforeTestCase,Chrome 85.0.4183.102,,,2020-09-21 15:30:54,2020-09-21 15:30:54,0.003s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-21 15:30:54,2020-09-21 15:31:11,17.445s,PASSED
Start listener action : executeRows,Chrome 85.0.4183.102,,,2020-09-21 15:31:11,2020-09-21 15:31:11,0.015s,PASSED
Start setup action : setupTestCase,Chrome 85.0.4183.102,,,2020-09-21 15:31:11,2020-09-21 15:31:12,0.160s,PASSED
"waitForElementPresent(findTestObject(""FDR-VoucherEntry/Voucher/voucherText""), 3)",Chrome 85.0.4183.102,,,2020-09-21 15:31:12,2020-09-21 15:31:16,4.250s,PASSED
"scrollToPosition(99999, 99999, STOP_ON_FAILURE)",Chrome 85.0.4183.102,,,2020-09-21 15:31:16,2020-09-21 15:31:16,0.018s,PASSED
"verifyElementVisible(findTestObject(""FDR-Dashboard/Pagination/rowsPerPage""), STOP_ON_FAILURE)",Chrome 85.0.4183.102,,,2020-09-21 15:31:16,2020-09-21 15:31:16,0.307s,PASSED
"verifyElementText(findTestObject(""FDR-Dashboard/Pagination/listBox""), ""10"")",Chrome 85.0.4183.102,,,2020-09-21 15:31:16,2020-09-21 15:31:16,0.268s,PASSED
"paginationIndicatorText = getText(findTestObject(""FDR-Dashboard/Pagination/paginationIndicator""))",Chrome 85.0.4183.102,,,2020-09-21 15:31:16,2020-09-21 15:31:17,0.279s,PASSED
"totalVouchers = paginationIndicatorText.split(""of "")[1]",Chrome 85.0.4183.102,,,2020-09-21 15:31:17,2020-09-21 15:31:17,0.001s,PASSED
"rowsPerPage = getText(findTestObject(""FDR-Dashboard/Pagination/listBox""))",Chrome 85.0.4183.102,,,2020-09-21 15:31:17,2020-09-21 15:31:17,0.258s,PASSED
"assert validators.validateDashboardPagination(totalVouchers, rowsPerPage) == true",Chrome 85.0.4183.102,,,2020-09-21 15:31:17,2020-09-21 15:31:17,0.249s,PASSED
"waitForElementPresent(findTestObject(""FDR-VoucherEntry/Voucher/voucherText""), 2)",Chrome 85.0.4183.102,,,2020-09-21 15:31:17,2020-09-21 15:31:20,3.147s,PASSED
if (totalVouchers > 10),Chrome 85.0.4183.102,,,2020-09-21 15:31:20,2020-09-21 15:31:28,7.359s,PASSED
"markPassed(""Pagination Validation for 10 rows per page"")",Chrome 85.0.4183.102,,,2020-09-21 15:31:28,2020-09-21 15:31:28,0.001s,PASSED
"scrollToElement(findTestObject(""FDR-Dashboard/Pagination/listBox""), 3)",Chrome 85.0.4183.102,,,2020-09-21 15:31:28,2020-09-21 15:31:28,0.284s,PASSED
"click(findTestObject(""FDR-Dashboard/Pagination/listBox""))",Chrome 85.0.4183.102,,,2020-09-21 15:31:28,2020-09-21 15:31:28,0.320s,PASSED
