Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Draw-Integration_Suite,Chrome 85.0.4183.102,,,2020-09-16 10:00:43,2020-09-16 10:12:29,11m - 45.766s,FAILED
,,,,,,,
Test Cases/WEB-UI-TESTS/Draw/FDR-Draw-Tabs,Chrome 85.0.4183.102,,,2020-09-16 10:00:44,2020-09-16 10:01:20,36.137s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-16 10:00:44,2020-09-16 10:00:44,0.004s,PASSED
Start listener action : beforeTestCase,Chrome 85.0.4183.102,,,2020-09-16 10:00:44,2020-09-16 10:00:44,0.001s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-16 10:00:44,2020-09-16 10:01:01,17.597s,PASSED
Start listener action : executeRows,Chrome 85.0.4183.102,,,2020-09-16 10:01:01,2020-09-16 10:01:01,0.010s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 2)",Chrome 85.0.4183.102,,,2020-09-16 10:01:01,2020-09-16 10:01:05,3.268s,PASSED
"click(findTestObject(""FDR-Draw/CompletedTabs/completedTab""))",Chrome 85.0.4183.102,,,2020-09-16 10:01:05,2020-09-16 10:01:05,0.423s,PASSED
"waitForElementPresent(findTestObject(""FDR-Draw/reconcileButton""), 2)",Chrome 85.0.4183.102,,,2020-09-16 10:01:05,2020-09-16 10:01:08,3.173s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/CompletedTabs/drawDate""), 2)",Chrome 85.0.4183.102,,,2020-09-16 10:01:08,2020-09-16 10:01:08,0.277s,PASSED
"waitForElementPresent(findTestObject(""FDR-Draw/reconcileButton""), 2)",Chrome 85.0.4183.102,,,2020-09-16 10:01:08,2020-09-16 10:01:11,3.061s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/CompletedTabs/drawDateLabel""), 2)",Chrome 85.0.4183.102,,,2020-09-16 10:01:11,2020-09-16 10:01:12,0.283s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/CompletedTabs/depositDate""), 2)",Chrome 85.0.4183.102,,,2020-09-16 10:01:12,2020-09-16 10:01:12,0.304s,PASSED
"waitForElementPresent(findTestObject(""FDR-Draw/reconcileButton""), 2)",Chrome 85.0.4183.102,,,2020-09-16 10:01:12,2020-09-16 10:01:15,3.042s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/CompletedTabs/depositDateLabel""), 2)",Chrome 85.0.4183.102,,,2020-09-16 10:01:15,2020-09-16 10:01:15,0.273s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/CompletedTabs/transactionRequest1""), 2)",Chrome 85.0.4183.102,,,2020-09-16 10:01:15,2020-09-16 10:01:16,0.255s,PASSED
"waitForElementPresent(findTestObject(""FDR-Draw/reconcileButton""), 2)",Chrome 85.0.4183.102,,,2020-09-16 10:01:16,2020-09-16 10:01:19,3.228s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/CompletedTabs/transactionRequest1Label1""), 2)",Chrome 85.0.4183.102,,,2020-09-16 10:01:19,2020-09-16 10:01:19,0.293s,PASSED
Start listener action : sampleAfterTestCase,Chrome 85.0.4183.102,,,2020-09-16 10:01:19,2020-09-16 10:01:19,0.003s,PASSED
Start listener action : afterTestCase,Chrome 85.0.4183.102,,,2020-09-16 10:01:19,2020-09-16 10:01:19,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 85.0.4183.102,,,2020-09-16 10:01:19,2020-09-16 10:01:20,0.595s,PASSED
Start listener action : addFailedTCToList,Chrome 85.0.4183.102,,,2020-09-16 10:01:20,2020-09-16 10:01:20,0.002s,PASSED
,,,,,,,
Test Cases/WEB-UI-TESTS/Draw/FDR-Draw-Voucher-Expanding-Collpasing,Chrome 85.0.4183.102,,,2020-09-16 10:01:20,2020-09-16 10:02:19,59.709s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-16 10:01:20,2020-09-16 10:01:20,0.001s,PASSED
Start listener action : beforeTestCase,Chrome 85.0.4183.102,,,2020-09-16 10:01:20,2020-09-16 10:01:20,0.001s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-16 10:01:20,2020-09-16 10:01:38,18.753s,PASSED
Start listener action : executeRows,Chrome 85.0.4183.102,,,2020-09-16 10:01:38,2020-09-16 10:01:38,0.000s,PASSED
"drawDate = ""10/21/2020""",Chrome 85.0.4183.102,,,2020-09-16 10:01:39,2020-09-16 10:01:39,0.001s,PASSED
Uifunctions.clickOnReconcileButton(drawDate),Chrome 85.0.4183.102,,,2020-09-16 10:01:39,2020-09-16 10:01:53,14.664s,PASSED
delay(5),Chrome 85.0.4183.102,,,2020-09-16 10:01:53,2020-09-16 10:01:58,5.017s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 4)",Chrome 85.0.4183.102,,,2020-09-16 10:01:58,2020-09-16 10:02:03,5.093s,PASSED
"scrollToElement(findTestObject(""FDR-Draw/VoucherExpenditure/voucherLineAmt""), 3)",Chrome 85.0.4183.102,,,2020-09-16 10:02:03,2020-09-16 10:02:04,0.285s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/VoucherExpenditure/voucherLineAmt""), 2)",Chrome 85.0.4183.102,,,2020-09-16 10:02:04,2020-09-16 10:02:04,0.278s,PASSED
"click(findTestObject(""FDR-Draw/VoucherExpenditure/receiptExpandButton1""))",Chrome 85.0.4183.102,,,2020-09-16 10:02:04,2020-09-16 10:02:04,0.296s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/VoucherExpenditure/voucherLineAmt2""), 3)",Chrome 85.0.4183.102,,,2020-09-16 10:02:04,2020-09-16 10:02:05,0.473s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 4)",Chrome 85.0.4183.102,,,2020-09-16 10:02:05,2020-09-16 10:02:10,5.198s,PASSED
"click(findTestObject(""FDR-Draw/VoucherExpenditure/receiptExpandButton1""))",Chrome 85.0.4183.102,,,2020-09-16 10:02:10,2020-09-16 10:02:10,0.289s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 4)",Chrome 85.0.4183.102,,,2020-09-16 10:02:10,2020-09-16 10:02:15,5.045s,PASSED
"scrollToElement(findTestObject(""FDR-Draw/VoucherExpenditure/receiptLineAmt""), 4)",Chrome 85.0.4183.102,,,2020-09-16 10:02:15,2020-09-16 10:02:16,0.279s,PASSED
"waitForElementPresent(findTestObject(""FDR-Draw/reconcileButton""), 2)",Chrome 85.0.4183.102,,,2020-09-16 10:02:16,2020-09-16 10:02:19,3.029s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/VoucherExpenditure/receiptLineAmt""), 4)",Chrome 85.0.4183.102,,,2020-09-16 10:02:19,2020-09-16 10:02:19,0.273s,PASSED
Start listener action : sampleAfterTestCase,Chrome 85.0.4183.102,,,2020-09-16 10:02:19,2020-09-16 10:02:19,0.001s,PASSED
Start listener action : afterTestCase,Chrome 85.0.4183.102,,,2020-09-16 10:02:19,2020-09-16 10:02:19,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 85.0.4183.102,,,2020-09-16 10:02:19,2020-09-16 10:02:19,0.607s,PASSED
Start listener action : addFailedTCToList,Chrome 85.0.4183.102,,,2020-09-16 10:02:19,2020-09-16 10:02:19,0.000s,PASSED
,,,,,,,
Test Cases/WEB-UI-TESTS/Draw/FDR-Voucher-Expenditure-Validation,Chrome 85.0.4183.102,,,2020-09-16 10:02:19,2020-09-16 10:03:13,54.004s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-16 10:02:19,2020-09-16 10:02:19,0.001s,PASSED
Start listener action : beforeTestCase,Chrome 85.0.4183.102,,,2020-09-16 10:02:19,2020-09-16 10:02:19,0.000s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-16 10:02:19,2020-09-16 10:02:36,16.412s,PASSED
Start listener action : executeRows,Chrome 85.0.4183.102,,,2020-09-16 10:02:36,2020-09-16 10:02:36,0.000s,PASSED
"drawDate = ""10/21/2020""",Chrome 85.0.4183.102,,,2020-09-16 10:02:36,2020-09-16 10:02:36,0.000s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 2)",Chrome 85.0.4183.102,,,2020-09-16 10:02:36,2020-09-16 10:02:39,3.191s,PASSED
Uifunctions.clickOnReconcileButton(drawDate),Chrome 85.0.4183.102,,,2020-09-16 10:02:39,2020-09-16 10:02:52,12.519s,PASSED
delay(5),Chrome 85.0.4183.102,,,2020-09-16 10:02:52,2020-09-16 10:02:57,5.003s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 4)",Chrome 85.0.4183.102,,,2020-09-16 10:02:57,2020-09-16 10:03:02,5.121s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/VoucherExpenditure/voucherNum""), 2)",Chrome 85.0.4183.102,,,2020-09-16 10:03:02,2020-09-16 10:03:05,3.560s,FAILED
"verifyElementPresent(findTestObject(""FDR-Draw/VoucherExpenditure/amount1""), 100)",Chrome 85.0.4183.102,,,2020-09-16 10:03:05,2020-09-16 10:03:06,0.267s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/ColumnHeaderValidation/federalFund(0890)""), 2)",Chrome 85.0.4183.102,,,2020-09-16 10:03:06,2020-09-16 10:03:06,0.269s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/ColumnHeaderValidation/fy2019MA113""), 2)",Chrome 85.0.4183.102,,,2020-09-16 10:03:06,2020-09-16 10:03:06,0.377s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/ColumnHeaderValidation/title21CHIP""), 2)",Chrome 85.0.4183.102,,,2020-09-16 10:03:06,2020-09-16 10:03:06,0.267s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/ColumnHeaderValidation/113-20-10-030""), 2)",Chrome 85.0.4183.102,,,2020-09-16 10:03:06,2020-09-16 10:03:07,0.285s,PASSED
