Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Draw-Integration_Suite,Chrome 85.0.4183.102,,,2020-09-17 23:01:05,2020-09-17 23:01:57,51.265s,PASSED
,,,,,,,
Test Cases/WEB-UI-TESTS/Draw/FDR-Voucher-Expenditure-Validation,Chrome 85.0.4183.102,,,2020-09-17 23:01:06,2020-09-17 23:01:57,51.035s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-17 23:01:06,2020-09-17 23:01:06,0.004s,PASSED
Start listener action : beforeTestCase,Chrome 85.0.4183.102,,,2020-09-17 23:01:06,2020-09-17 23:01:06,0.002s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-17 23:01:06,2020-09-17 23:01:22,16.483s,PASSED
Start listener action : executeRows,Chrome 85.0.4183.102,,,2020-09-17 23:01:22,2020-09-17 23:01:22,0.013s,PASSED
"drawDate = ""09/28/2020""",Chrome 85.0.4183.102,,,2020-09-17 23:01:22,2020-09-17 23:01:22,0.000s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 2)",Chrome 85.0.4183.102,,,2020-09-17 23:01:22,2020-09-17 23:01:25,3.268s,PASSED
Uifunctions.clickOnReconcileButton(drawDate),Chrome 85.0.4183.102,,,2020-09-17 23:01:25,2020-09-17 23:01:38,12.699s,PASSED
delay(5),Chrome 85.0.4183.102,,,2020-09-17 23:01:38,2020-09-17 23:01:43,5.016s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 4)",Chrome 85.0.4183.102,,,2020-09-17 23:01:43,2020-09-17 23:01:48,5.154s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/VoucherExpenditure/voucherNum""), 2)",Chrome 85.0.4183.102,,,2020-09-17 23:01:48,2020-09-17 23:01:49,0.300s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/VoucherExpenditure/amount1""), 100)",Chrome 85.0.4183.102,,,2020-09-17 23:01:49,2020-09-17 23:01:49,0.276s,PASSED
