Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FDR_ProductionSmokeTest,Chrome 85.0.4183.102,,,2020-09-21 10:57:09,2020-09-21 10:59:37,2m - 28.247s,PASSED
,,,,,,,
Test Cases/FDR_Production_SmokeTest/FDR-Calendar-Dashboard,Chrome 85.0.4183.102,,,2020-09-21 10:57:09,2020-09-21 10:57:33,24.220s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-21 10:57:09,2020-09-21 10:57:09,0.004s,PASSED
Start listener action : beforeTestCase,Chrome 85.0.4183.102,,,2020-09-21 10:57:09,2020-09-21 10:57:09,0.003s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-21 10:57:09,2020-09-21 10:57:09,0.011s,PASSED
Start listener action : executeRows,Chrome 85.0.4183.102,,,2020-09-21 10:57:09,2020-09-21 10:57:09,0.025s,PASSED
"commonFunctions.login(superUserAccnt, superUserPwd)",Chrome 85.0.4183.102,,,2020-09-21 10:57:10,2020-09-21 10:57:25,15.097s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/FDR-System-Admin/FDR-Calendar/FDR-Calendar-Dashboard/calendarBtn""), 3)",Chrome 85.0.4183.102,,,2020-09-21 10:57:25,2020-09-21 10:57:29,4.010s,PASSED
"taskName = ""Calendar""",Chrome 85.0.4183.102,,,2020-09-21 10:57:29,2020-09-21 10:57:29,0.000s,PASSED
"verifyElementText(findTestObject(""Object Repository/FDR-System-Admin/FDR-Calendar/FDR-Calendar-Dashboard/calendarBtnText""), taskName)",Chrome 85.0.4183.102,,,2020-09-21 10:57:29,2020-09-21 10:57:29,0.397s,PASSED
"click(findTestObject(""Object Repository/FDR-System-Admin/FDR-Calendar/FDR-Calendar-Dashboard/calendarBtn""))",Chrome 85.0.4183.102,,,2020-09-21 10:57:29,2020-09-21 10:57:29,0.396s,PASSED
"click(findTestObject(""Object Repository/FDR-System-Admin/FDR-Calendar/FDR-Calendar-Dashboard/calendarDataTypeDropdown""))",Chrome 85.0.4183.102,,,2020-09-21 10:57:29,2020-09-21 10:57:30,0.535s,PASSED
"click(findTestObject(""Object Repository/FDR-System-Admin/FDR-Calendar/FDR-Calendar-Dashboard/drawDateOption""))",Chrome 85.0.4183.102,,,2020-09-21 10:57:30,2020-09-21 10:57:31,0.558s,PASSED
"click(findTestObject(""Object Repository/FDR-System-Admin/FDR-Calendar/FDR-Calendar-Dashboard/calendarDropdown""))",Chrome 85.0.4183.102,,,2020-09-21 10:57:31,2020-09-21 10:57:31,0.538s,PASSED
"click(findTestObject(""Object Repository/FDR-System-Admin/FDR-Calendar/FDR-Calendar-Dashboard/federalFiscalYearOption""))",Chrome 85.0.4183.102,,,2020-09-21 10:57:31,2020-09-21 10:57:32,0.555s,PASSED
"click(findTestObject(""Object Repository/FDR-System-Admin/FDR-Calendar/FDR-Calendar-Dashboard/calendarDropdown""))",Chrome 85.0.4183.102,,,2020-09-21 10:57:32,2020-09-21 10:57:32,0.512s,PASSED
"click(findTestObject(""Object Repository/FDR-System-Admin/FDR-Calendar/FDR-Calendar-Dashboard/stateFiscalYearOption""))",Chrome 85.0.4183.102,,,2020-09-21 10:57:32,2020-09-21 10:57:33,0.530s,PASSED
commonFunctions.logout(),Chrome 85.0.4183.102,,,2020-09-21 10:57:33,2020-09-21 10:57:33,0.627s,PASSED
