Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Draw-Integration_Suite,Chrome 85.0.4183.102,,,2020-09-16 09:38:42,2020-09-16 09:49:58,11m - 16.075s,FAILED
,,,,,,,
Test Cases/WEB-UI-TESTS/Draw/FDR-Draw-Tabs,Chrome 85.0.4183.102,,,2020-09-16 09:38:42,2020-09-16 09:39:22,40.451s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-16 09:38:42,2020-09-16 09:38:42,0.003s,PASSED
Start listener action : beforeTestCase,Chrome 85.0.4183.102,,,2020-09-16 09:38:42,2020-09-16 09:38:42,0.001s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-16 09:38:42,2020-09-16 09:39:03,21.647s,PASSED
Start listener action : executeRows,Chrome 85.0.4183.102,,,2020-09-16 09:39:03,2020-09-16 09:39:03,0.016s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 2)",Chrome 85.0.4183.102,,,2020-09-16 09:39:03,2020-09-16 09:39:07,3.212s,PASSED
"click(findTestObject(""FDR-Draw/CompletedTabs/completedTab""))",Chrome 85.0.4183.102,,,2020-09-16 09:39:07,2020-09-16 09:39:07,0.431s,PASSED
"waitForElementPresent(findTestObject(""FDR-Draw/reconcileButton""), 2)",Chrome 85.0.4183.102,,,2020-09-16 09:39:07,2020-09-16 09:39:10,3.119s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/CompletedTabs/drawDate""), 2)",Chrome 85.0.4183.102,,,2020-09-16 09:39:10,2020-09-16 09:39:11,0.267s,PASSED
"waitForElementPresent(findTestObject(""FDR-Draw/reconcileButton""), 2)",Chrome 85.0.4183.102,,,2020-09-16 09:39:11,2020-09-16 09:39:14,3.243s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/CompletedTabs/drawDateLabel""), 2)",Chrome 85.0.4183.102,,,2020-09-16 09:39:14,2020-09-16 09:39:14,0.289s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/CompletedTabs/depositDate""), 2)",Chrome 85.0.4183.102,,,2020-09-16 09:39:14,2020-09-16 09:39:14,0.289s,PASSED
"waitForElementPresent(findTestObject(""FDR-Draw/reconcileButton""), 2)",Chrome 85.0.4183.102,,,2020-09-16 09:39:14,2020-09-16 09:39:18,3.184s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/CompletedTabs/depositDateLabel""), 2)",Chrome 85.0.4183.102,,,2020-09-16 09:39:18,2020-09-16 09:39:18,0.303s,PASSED
"verifyElementPresent(findTestObject(""FDR-Draw/CompletedTabs/transactionRequest1""), 2)",Chrome 85.0.4183.102,,,2020-09-16 09:39:18,2020-09-16 09:39:18,0.292s,PASSED
