Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Voucher-Integration_Suite,Chrome 85.0.4183.102,,,2020-09-18 13:22:32,2020-09-18 13:25:58,3m - 26.375s,FAILED
,,,,,,,
Test Cases/WEB-UI-TESTS/Voucher/FDR-Fund-Ratio-Validations,Chrome 85.0.4183.102,"


",,2020-09-18 13:22:32,2020-09-18 13:25:58,3m - 25.914s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-18 13:22:32,2020-09-18 13:22:32,0.005s,PASSED
Start listener action : beforeTestCase,Chrome 85.0.4183.102,,,2020-09-18 13:22:32,2020-09-18 13:22:32,0.005s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-18 13:22:32,2020-09-18 13:22:52,19.671s,PASSED
Start listener action : executeRows,Chrome 85.0.4183.102,,,2020-09-18 13:22:52,2020-09-18 13:22:52,0.033s,PASSED
Start setup action : setupTestCase,Chrome 85.0.4183.102,,,2020-09-18 13:22:52,2020-09-18 13:22:52,0.143s,PASSED
"voucherHeaderData = [""drawDate"":drawDate, ""payDate"":payDate, ""programType"":programType, ""invoiceType"":invoiceType, ""fundCode"":fundCode, ""supplier"":supplier, ... ]",Chrome 85.0.4183.102,,,2020-09-18 13:22:52,2020-09-18 13:22:52,0.001s,PASSED
Uifunctions.createVoucherHeader(voucherHeaderData),Chrome 85.0.4183.102,,,2020-09-18 13:22:52,2020-09-18 13:23:35,42.899s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 4)",Chrome 85.0.4183.102,,,2020-09-18 13:23:35,2020-09-18 13:23:40,5.192s,PASSED
Uifunctions.createInvoiceLine(1),Chrome 85.0.4183.102,,,2020-09-18 13:23:40,2020-09-18 13:24:23,42.941s,FAILED
"waitForElementClickable(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceLineExpandButton""), 5)",Chrome 85.0.4183.102,,,2020-09-18 13:24:23,2020-09-18 13:24:30,6.139s,PASSED
"click(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceLineExpandButton""))",Chrome 85.0.4183.102,,,2020-09-18 13:24:30,2020-09-18 13:24:34,4.427s,FAILED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 4)",Chrome 85.0.4183.102,,,2020-09-18 13:24:34,2020-09-18 13:24:39,5.165s,PASSED
"click(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceAddlineButton""))",Chrome 85.0.4183.102,,,2020-09-18 13:24:39,2020-09-18 13:24:44,4.518s,FAILED
"Uifunctions.createDistributionLines(6, ""Voucher/FDR-DL"")",Chrome 85.0.4183.102,,,2020-09-18 13:24:44,2020-09-18 13:25:58,1m - 13.947s,FAILED
Start tear down : tearDownTestCase,Chrome 85.0.4183.102,,,2020-09-18 13:25:58,2020-09-18 13:25:58,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 85.0.4183.102,,,2020-09-18 13:25:58,2020-09-18 13:25:58,0.001s,PASSED
Start listener action : afterTestCase,Chrome 85.0.4183.102,,,2020-09-18 13:25:58,2020-09-18 13:25:58,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 85.0.4183.102,,,2020-09-18 13:25:58,2020-09-18 13:25:58,0.641s,PASSED
Start listener action : addFailedTCToList,Chrome 85.0.4183.102,,,2020-09-18 13:25:58,2020-09-18 13:25:58,0.002s,PASSED
