Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Draw-Integration_Suite,Chrome 85.0.4183.102,,,2020-09-16 18:17:35,2020-09-16 18:41:39,24m - 3.936s,FAILED
,,,,,,,
Test Cases/WEB-UI-TESTS/Draw/FDR-Draw-Voucher-Date-Validation,Chrome 85.0.4183.102,,,2020-09-16 18:17:36,2020-09-16 18:41:39,24m - 3.613s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-16 18:17:36,2020-09-16 18:17:36,0.003s,PASSED
Start listener action : beforeTestCase,Chrome 85.0.4183.102,,,2020-09-16 18:17:36,2020-09-16 18:17:36,0.002s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-16 18:17:36,2020-09-16 18:17:54,18.690s,PASSED
Start listener action : executeRows,Chrome 85.0.4183.102,,,2020-09-16 18:17:54,2020-09-16 18:17:54,0.023s,PASSED
"voucherHeaderData = [""drawDate"":drawDate, ""payDate"":payDate, ""programType"":programType, ""invoiceType"":invoiceType, ""fundCode"":fundCode, ""supplier"":supplier, ... ]",Chrome 85.0.4183.102,,,2020-09-16 18:17:55,2020-09-16 18:17:55,0.001s,PASSED
Uifunctions.createVoucherHeader(voucherHeaderData),Chrome 85.0.4183.102,,,2020-09-16 18:17:55,2020-09-16 18:18:34,39.424s,PASSED
"waitForElementPresent(findTestObject(""FDR-VoucherEntry/VoucherHeader/reviewButton""), 5)",Chrome 85.0.4183.102,,,2020-09-16 18:18:34,2020-09-16 18:18:34,0.265s,PASSED
"voucherDrawDate = getText(findTestObject(""FDR-VoucherEntry/VoucherHeader/drawDate""))",Chrome 85.0.4183.102,,,2020-09-16 18:18:34,2020-09-16 18:18:35,0.279s,PASSED
Uifunctions.createInvoiceLine(1),Chrome 85.0.4183.102,,,2020-09-16 18:18:35,2020-09-16 18:18:44,9.524s,PASSED
"waitForElementClickable(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceLineExpandButton""), 5)",Chrome 85.0.4183.102,,,2020-09-16 18:18:44,2020-09-16 18:18:48,3.862s,PASSED
"click(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceLineExpandButton""))",Chrome 85.0.4183.102,,,2020-09-16 18:18:48,2020-09-16 18:18:48,0.323s,PASSED
"waitForElementClickable(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceAddlineButton""), 5)",Chrome 85.0.4183.102,,,2020-09-16 18:18:48,2020-09-16 18:18:49,0.985s,PASSED
"click(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceAddlineButton""))",Chrome 85.0.4183.102,,,2020-09-16 18:18:49,2020-09-16 18:18:50,0.481s,PASSED
"Uifunctions.createDistributionLines(1, ""Voucher/FDR-DL"")",Chrome 85.0.4183.102,,,2020-09-16 18:18:50,2020-09-16 18:37:26,18m - 36.193s,FAILED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 4)",Chrome 85.0.4183.102,,,2020-09-16 18:37:26,2020-09-16 18:38:02,36.099s,FAILED
"click(findTestObject(""FDR-VoucherEntry/VoucherHeader/reviewButton""))",Chrome 85.0.4183.102,,,2020-09-16 18:38:02,2020-09-16 18:38:38,36.099s,FAILED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 4)",Chrome 85.0.4183.102,,,2020-09-16 18:38:38,2020-09-16 18:39:14,36.081s,FAILED
"verifyElementPresent(findTestObject(""FDR-Draw/DrawDateValidation/changeDrawTextMsg""), 3)",Chrome 85.0.4183.102,,,2020-09-16 18:39:14,2020-09-16 18:39:50,36.273s,FAILED
"verifyElementPresent(findTestObject(""FDR-Draw/DrawDateValidation/changeDrawDate""), 2)",Chrome 85.0.4183.102,,,2020-09-16 18:39:50,2020-09-16 18:40:27,36.090s,FAILED
"click(findTestObject(""FDR-Draw/DrawDateValidation/changeDrawDate""))",Chrome 85.0.4183.102,,,2020-09-16 18:40:27,2020-09-16 18:41:03,36.102s,FAILED
"verifyElementPresent(findTestObject(""FDR-Draw/DrawDateValidation/editVoucher""), 2)",Chrome 85.0.4183.102,,,2020-09-16 18:41:03,2020-09-16 18:41:39,36.094s,FAILED
Start listener action : sampleAfterTestCase,Chrome 85.0.4183.102,,,2020-09-16 18:41:39,2020-09-16 18:41:39,0.001s,PASSED
Start listener action : afterTestCase,Chrome 85.0.4183.102,,,2020-09-16 18:41:39,2020-09-16 18:41:39,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 85.0.4183.102,,,2020-09-16 18:41:39,2020-09-16 18:41:39,0.557s,PASSED
Start listener action : addFailedTCToList,Chrome 85.0.4183.102,,,2020-09-16 18:41:39,2020-09-16 18:41:39,0.004s,PASSED
