Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Draw-Integration_Suite,Chrome 85.0.4183.102,,,2020-09-17 14:07:58,2020-09-17 14:12:19,4m - 20.906s,FAILED
,,,,,,,
Test Cases/WEB-UI-TESTS/Draw/FDR-Draw-Voucher-Date-Validation,Chrome 85.0.4183.102,,,2020-09-17 14:07:58,2020-09-17 14:10:07,2m - 8.904s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-17 14:07:58,2020-09-17 14:07:58,0.004s,PASSED
Start listener action : beforeTestCase,Chrome 85.0.4183.102,,,2020-09-17 14:07:58,2020-09-17 14:07:58,0.002s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-17 14:07:58,2020-09-17 14:08:16,17.690s,PASSED
Start listener action : executeRows,Chrome 85.0.4183.102,,,2020-09-17 14:08:16,2020-09-17 14:08:16,0.025s,PASSED
"voucherHeaderData = [""drawDate"":drawDate, ""payDate"":payDate, ""programType"":programType, ""invoiceType"":invoiceType, ""fundCode"":fundCode, ""supplier"":supplier, ... ]",Chrome 85.0.4183.102,,,2020-09-17 14:08:16,2020-09-17 14:08:16,0.001s,PASSED
Uifunctions.createVoucherHeader(voucherHeaderData),Chrome 85.0.4183.102,,,2020-09-17 14:08:16,2020-09-17 14:08:55,38.446s,PASSED
"waitForElementPresent(findTestObject(""FDR-VoucherEntry/VoucherHeader/reviewButton""), 5)",Chrome 85.0.4183.102,,,2020-09-17 14:08:55,2020-09-17 14:08:55,0.256s,PASSED
"voucherDrawDate = getText(findTestObject(""FDR-VoucherEntry/VoucherHeader/drawDate""))",Chrome 85.0.4183.102,,,2020-09-17 14:08:55,2020-09-17 14:08:55,0.268s,PASSED
Uifunctions.createInvoiceLine(1),Chrome 85.0.4183.102,,,2020-09-17 14:08:55,2020-09-17 14:09:04,9.026s,PASSED
"waitForElementClickable(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceLineExpandButton""), 5)",Chrome 85.0.4183.102,,,2020-09-17 14:09:04,2020-09-17 14:09:04,0.286s,PASSED
"click(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceLineExpandButton""))",Chrome 85.0.4183.102,,,2020-09-17 14:09:04,2020-09-17 14:09:05,0.335s,PASSED
"waitForElementClickable(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceAddlineButton""), 5)",Chrome 85.0.4183.102,,,2020-09-17 14:09:05,2020-09-17 14:09:06,0.991s,PASSED
"click(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceAddlineButton""))",Chrome 85.0.4183.102,,,2020-09-17 14:09:06,2020-09-17 14:09:06,0.471s,PASSED
"Uifunctions.createDistributionLines(1, ""Voucher/FDR-DL"")",Chrome 85.0.4183.102,,,2020-09-17 14:09:06,2020-09-17 14:10:01,55.214s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 4)",Chrome 85.0.4183.102,,,2020-09-17 14:10:01,2020-09-17 14:10:07,5.119s,PASSED
Start listener action : sampleAfterTestCase,Chrome 85.0.4183.102,,,2020-09-17 14:10:07,2020-09-17 14:10:07,0.003s,PASSED
Start listener action : afterTestCase,Chrome 85.0.4183.102,,,2020-09-17 14:10:07,2020-09-17 14:10:07,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 85.0.4183.102,,,2020-09-17 14:10:07,2020-09-17 14:10:07,0.619s,PASSED
Start listener action : addFailedTCToList,Chrome 85.0.4183.102,,,2020-09-17 14:10:07,2020-09-17 14:10:07,0.003s,PASSED
,,,,,,,
Test Cases/WEB-UI-TESTS/Draw/FDR-Draw-Receipts-Date-Validation,Chrome 85.0.4183.102,,,2020-09-17 14:10:08,2020-09-17 14:11:26,1m - 18.407s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-17 14:10:08,2020-09-17 14:10:08,0.001s,PASSED
Start listener action : beforeTestCase,Chrome 85.0.4183.102,,,2020-09-17 14:10:08,2020-09-17 14:10:08,0.001s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-17 14:10:08,2020-09-17 14:10:26,18.166s,PASSED
Start listener action : executeRows,Chrome 85.0.4183.102,,,2020-09-17 14:10:26,2020-09-17 14:10:26,0.004s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 3)",Chrome 85.0.4183.102,,,2020-09-17 14:10:26,2020-09-17 14:10:30,4.064s,PASSED
newDepositId = RandomStringUtils.randomNumeric(7),Chrome 85.0.4183.102,,,2020-09-17 14:10:30,2020-09-17 14:10:30,0.001s,PASSED
"editors.createReceipt(Drawdate, Paydate, newDepositId, Receiptnotes, Remittance, Controller)",Chrome 85.0.4183.102,,,2020-09-17 14:10:30,2020-09-17 14:10:45,14.677s,PASSED
"editors.createReceiptline(ReceiptID, SupplierID, DepositDate)",Chrome 85.0.4183.102,,,2020-09-17 14:10:45,2020-09-17 14:10:55,9.875s,PASSED
d = Date().plus(1),Chrome 85.0.4183.102,,,2020-09-17 14:10:55,2020-09-17 14:10:55,0.001s,PASSED
dd = Date().plus(2),Chrome 85.0.4183.102,,,2020-09-17 14:10:55,2020-09-17 14:10:55,0.000s,PASSED
"servicedatefrom = d.format(""MM/dd/yyyy"")",Chrome 85.0.4183.102,,,2020-09-17 14:10:55,2020-09-17 14:10:55,0.001s,PASSED
"servicedateto = dd.format(""MM/dd/yyyy"")",Chrome 85.0.4183.102,,,2020-09-17 14:10:55,2020-09-17 14:10:55,0.000s,PASSED
"originalwarrantdate = dd.format(""MM/dd/yyyy"")",Chrome 85.0.4183.102,,,2020-09-17 14:10:55,2020-09-17 14:10:55,0.000s,PASSED
"verifyElementClickable(findTestObject(""FDR-Receipt/FDR-Receipt-DistributionLine/FDR-AddEdit-DistributionLine/arrow_Down_Receipts""), STOP_ON_FAILURE)",Chrome 85.0.4183.102,,,2020-09-17 14:10:55,2020-09-17 14:10:55,0.591s,PASSED
"click(findTestObject(""FDR-Receipt/FDR-Receipt-DistributionLine/FDR-AddEdit-DistributionLine/arrow_Down_Receipts""), STOP_ON_FAILURE)",Chrome 85.0.4183.102,,,2020-09-17 14:10:55,2020-09-17 14:10:56,0.346s,PASSED
"waitForElementPresent(findTestObject(""FDR-Receipt/FDR-Receipt-Checkline/View/deposit_Control_Amount""), 10)",Chrome 85.0.4183.102,,,2020-09-17 14:10:56,2020-09-17 14:10:57,1.002s,PASSED
"Receipttotalbefaddwith$ = getText(findTestObject(""FDR-Receipt/FDR-Receipt-Checkline/View/deposit_Control_Amount""))",Chrome 85.0.4183.102,,,2020-09-17 14:10:57,2020-09-17 14:10:57,0.283s,PASSED
Receipttotalbefaddwithout$ = Receipttotalbefaddwith$.substring(1),Chrome 85.0.4183.102,,,2020-09-17 14:10:57,2020-09-17 14:10:57,0.001s,PASSED
"ReceipttotalbefaddwithoutComma = Receipttotalbefaddwithout$.replaceAll("","", """")",Chrome 85.0.4183.102,,,2020-09-17 14:10:57,2020-09-17 14:10:57,0.003s,PASSED
