Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Voucher-Integration_Suite,Chrome 85.0.4183.102,,,2020-09-18 13:17:03,2020-09-18 13:20:58,3m - 54.806s,FAILED
,,,,,,,
Test Cases/WEB-UI-TESTS/Voucher/FDR-Fund-Ratio-Validations,Chrome 85.0.4183.102,"


",,2020-09-18 13:17:03,2020-09-18 13:20:58,3m - 54.325s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-18 13:17:03,2020-09-18 13:17:03,0.009s,PASSED
Start listener action : beforeTestCase,Chrome 85.0.4183.102,,,2020-09-18 13:17:03,2020-09-18 13:17:03,0.003s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 85.0.4183.102,,,2020-09-18 13:17:03,2020-09-18 13:17:21,17.415s,PASSED
Start listener action : executeRows,Chrome 85.0.4183.102,,,2020-09-18 13:17:21,2020-09-18 13:17:21,0.031s,PASSED
Start setup action : setupTestCase,Chrome 85.0.4183.102,,,2020-09-18 13:17:21,2020-09-18 13:17:21,0.154s,PASSED
"voucherHeaderData = [""drawDate"":drawDate, ""payDate"":payDate, ""programType"":programType, ""invoiceType"":invoiceType, ""fundCode"":fundCode, ""supplier"":supplier, ... ]",Chrome 85.0.4183.102,,,2020-09-18 13:17:21,2020-09-18 13:17:21,0.001s,PASSED
Uifunctions.createVoucherHeader(voucherHeaderData),Chrome 85.0.4183.102,,,2020-09-18 13:17:21,2020-09-18 13:18:00,38.644s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 4)",Chrome 85.0.4183.102,,,2020-09-18 13:18:00,2020-09-18 13:18:05,5.222s,PASSED
Uifunctions.createInvoiceLine(1),Chrome 85.0.4183.102,,,2020-09-18 13:18:05,2020-09-18 13:18:14,9.037s,PASSED
"waitForElementClickable(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceLineExpandButton""), 5)",Chrome 85.0.4183.102,,,2020-09-18 13:18:14,2020-09-18 13:18:14,0.273s,PASSED
"click(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceLineExpandButton""))",Chrome 85.0.4183.102,,,2020-09-18 13:18:14,2020-09-18 13:18:15,0.353s,PASSED
"waitForElementPresent(findTestObject(""FDR-Dashboard/createNewVoucherButton""), 4)",Chrome 85.0.4183.102,,,2020-09-18 13:18:15,2020-09-18 13:18:20,5.200s,PASSED
"click(findTestObject(""FDR-VoucherEntry/InvoiceLine/invoiceAddlineButton""))",Chrome 85.0.4183.102,,,2020-09-18 13:18:20,2020-09-18 13:18:20,0.522s,PASSED
"Uifunctions.createDistributionLines(6, ""Voucher/FDR-DL"")",Chrome 85.0.4183.102,,,2020-09-18 13:18:20,2020-09-18 13:20:57,2m - 36.709s,FAILED
Start tear down : tearDownTestCase,Chrome 85.0.4183.102,,,2020-09-18 13:20:57,2020-09-18 13:20:57,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 85.0.4183.102,,,2020-09-18 13:20:57,2020-09-18 13:20:57,0.000s,PASSED
Start listener action : afterTestCase,Chrome 85.0.4183.102,,,2020-09-18 13:20:57,2020-09-18 13:20:57,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 85.0.4183.102,,,2020-09-18 13:20:57,2020-09-18 13:20:58,0.567s,PASSED
Start listener action : addFailedTCToList,Chrome 85.0.4183.102,,,2020-09-18 13:20:58,2020-09-18 13:20:58,0.002s,PASSED
